precio soles,precio dolares,direccion,ciudad,metros cuadrados,dormitorios,banios,estacionamientos,detalles,precio texto,descripcion,imagen,link_propiedad,filtro_precio,filtro_m2,filtro_banios,filtro_dorm,descripcion_optimizada,Tipo,SEO:Index,SEO:Slug,SEO:Title,SEO:Description
563000.0,150000.0,Jiron Daniel Alomia Robles 274,"Los Alamos De Monterrico, Santiago de Surco",94 m²,3 dorm.,2 baños,1 estac.,3 dorm.  2 baños 1 estac.,"S/ 563,000 - USD 150,000","Descubre tu nuevo hogar en la comodidad y seguridad que te ofrece este espacioso departamento en Condominio Las Colinas del Prado. Dentro del condominio, encontrarás áreas verdes, zona de juegos para niños y una acogedora zona de parrilla. ¡Y si tienes mascotas, también son bienvenidas! Amplio departamento en primer piso, cuenta con una ubicación privilegiada con fácil acceso a las principales avenidas del distrito como la Av. Primavera y a 5 min de la upc y esan. Características Generales: Área: 94m2. Piso: 1. Vista: Externa. Terraza espaciosa. Cocina concepto cerrado. Sala comedor con hermosa vista y con iluminación natural. 3 Dormitorios. 2 Baños completos (1 dentro del dormitorio principal) Zona de Lavandería. 1 Cochera. Del Condominio: Excelente ubicación, alejada del ruido de la ciudad. Condominio seguro. Cocheras de fácil acceso. Vigilancia las 24 horas del día. Control de acceso y cámaras de seguridad. Amplias y bien conservadas áreas verdes. Área de juegos para niños. Zona de parrilla con espacio para reuniones al aire libre. Distribución del departamento: Sala comedor amplia e iluminada con vista al jardín. Cocina cerrada amplia y ventilada, equipada con muebles altos y bajos. Área de lavandería con espacio para tendal. 1 Habitación principal que cuenta con amplio closet y baño incorporado. 2 Habitaciones secundarias. 1baño completo amplio en pasillo. Terraza amplia, con espacio para parrilla. Precio usd 150, 000. mantenimiento S/. 350. (Incluye agua, vigilancia 24/7, servicio de jardinería y mantenimiento de áreas comunes. ¡Vive sin preocupaciones! ️ No esperes más y agenda tu cita para visitar tu próximo hogar! Soy #PaolaTeAsesora. Contáctame al: 9 9 7 3 6 1 5 4 6 #paolateasesora",https://img10.naventcdn.com/avisos/111/01/44/25/90/90/360x266/1478943291.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-oportunidad-en-surco!-venta-de-departamento-en-1er-144259156.html,"S/. 500,001 - S/. 1,000,000",50 - 100 m²,2-3 baños,2-3 dorm.,"Descubre tu nuevo hogar en Los Álamos de Monterrico, Santiago de Surco. Departamento de 94 m², 3 dormitorios, 2 baños y terraza amplia. Condominio seguro con áreas verdes, juegos infantiles y zona de parrilla. Ubicación estratégica y fácil acceso. ¡Vive cómodamente con tu familia y mascotas! Agenda tu visita hoy.",Compra,yes,hogar-los-alamos-monterrico-surco,"Descubre tu hogar en Los Álamos, Surco",Vive en Los Álamos de Monterrico
,,GERARDO UNGER,"Comas, Lima",1789 m²,,,,,,"Se vende edificio con doble frente, ubicado estratégicamente con accesos por Av. Bolognesi y Av. Gerardo Unger, en una zona industrial consolidada cerca de la Panamericana Norte. El inmueble cuenta con: Oficinas administrativas y áreas de trabajo amplias en cada piso. Clasificación de industria liviana I2. Área del terreno: 441, 30 m². Área construida: 1. 789, 66 m². Excelente conectividad y ubicación estratégica para operaciones industriales o comerciales. La propiedad se vende con constancia de posesión, y el pago es al contado.",https://img10.naventcdn.com/avisos/111/00/65/89/11/25/360x266/350905656.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclniin-se-vende-local-industrial-en-comas-142579548.html,,Más de 200 m²,,,"Oportunidad única en Comas, Lima: edificio industrial estratégicamente ubicado con acceso doble, oficinas amplias y áreas de trabajo. Ideal para operaciones industriales o comerciales con excelente conectividad. Clasificación I2, 1789 m² construidos. Listo para potenciar tu negocio. Compra al contado con constancia de posesión.",Compra,yes,oportunidad-edificio-industrial-comas-lima,Edificio Industrial en Comas - Oportunidad Única,"Descubre este edificio industrial en Comas, Lima, con oficinas amplias, áreas de trabajo y excelente conectividad. 1789 m² construidos, ideal para potenciar tu negocio. Compra al contado con constancia de posesión."
413600.0,110000.0,Av Angamos,"Miraflores, Lima",64 m²,2 dorm.,2 baños,,2 dorm.  2 baños ,"S/ 413,600 - USD 110,000","Vendo departamento a lado EsSalud Angamos, Depa Remodelado y amoblado en Miraflores, toda la Av Angamos Este se encuentra en 3er piso( escalera amplia) Vista interna64m2Sala Cocina abierta acabado2 Habitaciones2 Baños no cuenta con ascensor no cuenta con cochera Se encuentra en toda la Av Angamos Este, a lado del Hospital EsSalud Angamos, cerca a la comisaría de Miraflores, 5min de la Municipalidad de Miraflores. Precio Ver datos. 00 dólares Documentos en regla? No se paga mantenimiento R. U. C Ver datos",https://img10.naventcdn.com/avisos/111/01/45/00/09/12/360x266/1495072017.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-departamento-en-miraflores-totalmente-remodelado-y-145000926.html,"Menos de S/. 500,000",50 - 100 m²,2-3 baños,2-3 dorm.,"Descubre este encantador departamento remodelado en Miraflores de 64 m², con 2 dormitorios, 2 baños, y cocina abierta. Ubicado estratégicamente junto a EsSalud Angamos, a solo 5 minutos de la Municipalidad. Ideal para vivir con comodidad y estilo en una zona privilegiada de Lima. Documentación en orden.",Compra,yes,departamento-remodelado-miraflores,Encantador Departamento en Miraflores,"Descubre este departamento de 64 m² en Miraflores, con 2 dormitorios, 2 baños y cocina abierta, a solo 5 minutos de la Municipalidad. Ideal para vivir con comodidad y estilo. Documentos en regla."
1496000.0,400000.0,Residencial Monterrico,"La Molina, Lima",210 m²,3 dorm.,3 baños,2 estac.,3 dorm.  3 baños 2 estac.,"S/ 1,496,000 - USD 400,000","Venta de departamento Flat de estreno en Residencial Monterrico - La Molina con acabados de primera. 3 Habitaciones amplias. 3 Baños completos y 1 medio baño 210m2 Área Departamento de estrenoDescripción: 1 habitación principal vista externa, con terraza, con baño y walking closet2 Habitaciones secundarios con closet que conectan con la terraza1 Habitación de servicio y/o deposito. 2 Baños completos compartidosSala y comedor amplio. Sala de Star amplio. 1 ambiente de usos múltiples que conecta con una amplia terrazaAmplia terraza de 50m 2Pisos de porcelanato. Cocina con muebles altos y bajos de granito. Área de lavanderíaVista externaLuz IndependienteDepartamento independizadoPiso 11 cochera lineal para 2 vehículos1 deposito de 6m2 ubicado en el sótano El Edificio: 3 pisos + 1 semisótanoSala de recibo. Intercomunicador DigitalBaño de VisitaUbicación: Cerca a la universidad Femenina del Sagrado Corazón. Cerca a la Av. Javier Prado, La molina y Los FrutalesCerca a C. C. Wong de Camacho Fácil acceso al transporte público y privadoA un paso del CorredorPrecio: Departamento: us$ 400, 000Incluye 2 estacionamientono paga alcabala Sujeto a tipo de cambio sbs(*) La propiedad se encuentra saneada, inscrita en Registros Públicos y con título de propiedad R. U. C Ver datos",https://img10.naventcdn.com/avisos/111/01/44/43/92/64/360x266/1483244261.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-departamento-de-estreno-210-m-sup2--la-144439282.html,"S/. 1,000,001 - S/. 2,000,000",Más de 200 m²,2-3 baños,2-3 dorm.,"Descubre este elegante departamento de estreno en Residencial Monterrico, La Molina. Con 210 m², cuenta con 3 dormitorios, 3 baños, amplia terraza de 50 m², cocina de granito, y 2 estacionamientos. Ubicación ideal, cerca de servicios clave y universidades. Moderno, espacioso y listo para disfrutar.",Compra,yes,departamento-estreno-monterrico-la-molina,Elegante Departamento en Residencial Monterrico,"Descubre un departamento moderno de 210 m² en La Molina con 3 dormitorios, 3 baños, una amplia terraza de 50 m² y cocina de granito. Idealmente ubicado cerca de servicios y universidades. ¡Listo para disfrutar!"
1776000.0,480000.0,Roca y Boloña #,"Aurora, Miraflores",305 m²,3 dorm.,3 baños,2 estac.,3 dorm.  3 baños 2 estac.,"S/ 1,776,000 - USD 480,000","Bello penthouse tipo casita con gran jardín natural y terraza en la Aurora, con muy buena ubicación a media cuadra de parque, 4 cuadras de Wong Aurora, bancos, restaurantes, avenidas principales, etc. El penthouse cuenta con dos niveles, en el primer nivel tenemos una amplia sala comedor muy iluminada con salida a balcón y vista a la calle, donde puedes ver las copas de los árboles. Hay un baño de visita para comodidad de tus invitados. En el área privada, cuenta con tres dormitorios, el principal con baño incorporado, vista a la calle y wc. Los otros dos dormitorios comparten un baño. La cocina recién remodelada tiene muy buen tamaño, con reposteros altos / bajos y tableros de cuarzo. En el segundo nivel cuenta con una sala de estar bastante amplia, zona de terraza y un gran jardin natural, donde puedes realizar parrillas y compartir al aire libre con familiares y amigos. Aca también hay otro baño de visita completo. El area de lavanderia es bastante cómoda, y cuenta también con cuarto y baño de servicio. Dos cocheras independientes paralelas en sótano 1.",https://img10.naventcdn.com/avisos/111/01/44/56/15/08/360x266/1485978061.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-depa-casa-con-gran-jardin-y-terraza-en-venta-en-144561598.html,"S/. 1,000,001 - S/. 2,000,000",Más de 200 m²,2-3 baños,2-3 dorm.,"Descubre el encanto de este exclusivo penthouse en Aurora, Miraflores. Con 305 m², ofrece 3 dormitorios, 3 baños, 2 estacionamientos, amplia terraza y jardín natural. Ubicación privilegiada, cerca de parques y comercios. Espacios modernos y remodelados, ideales para disfrutar al aire libre. ¡Tu hogar perfecto te espera!",Compra,yes,penthouse-exclusivo-aurora-miraflores,"Exquisito Penthouse en Aurora, Miraflores","Vive en un penthouse de 305 m² en Aurora, Miraflores. Con 3 dormitorios, 3 baños, 2 estacionamientos, amplia terraza y jardín, remodelado y cerca de parques. ¡Tu hogar ideal te espera!"
624000.0,169000.0,CALLE LOS MIRTOS N° 590,"Lince, Lima",105 m²,3 dorm.,2 baños,1 estac.,3 dorm.  2 baños 1 estac.,"S/ 624,000 - USD 169,000","Si estas buscando vivir cerca del centro empresarial de san isidro, O si viajas A diario con el metropolitano, O javier prado, si deseas vivir en el corazón de lima, si gustas vivir alto, si buscas una propiedad como inversión, esta es una buena alternativa, el edificio cuenta con áreas comunes, piscina, gimansio, áreas para niños, cine, terrazas con parrilla, salas sociales, lavandería de pago, edificio seguro de 33 pisos moderno. El departamento es un piso 19 con 3 dormitorios, área de servicio, cuenta con una cochera. Es de estreno, si paga alcabala, papeles en regla, listos para entrar A vivir.",https://img10.naventcdn.com/avisos/111/00/03/63/45/04/360x266/1465521856.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamento-alto-3-dorm.-frente-westin-54652242.html,"S/. 500,001 - S/. 1,000,000",101 - 150 m²,2-3 baños,2-3 dorm.,"Descubre tu nuevo hogar en el corazón de Lima: moderno departamento en el piso 19, con 3 dormitorios, 2 baños y cochera. Disfruta de exclusivas áreas comunes, como piscina, gimnasio y cine. Perfecto para vivir o invertir, cerca del centro empresarial y vías principales. ¡Tu mejor elección!",Compra,yes,moderno-departamento-lima-piso-19,Moderno Departamento en Piso 19 de Lima,Vive en un moderno departamento en Lima
1468620.0,398000.0,Av. vanderghen 23x,"Miraflores, Lima",205 m²,3 dorm.,2 baños,2 estac.,3 dorm.  2 baños 2 estac.,"S/ 1,468,620 - USD 398,000","Vendo excelente departamento en Miraflores Límite San Isidro. Piso 7 - ascensor directo. Vista exterior. Área Ocupada: 205 m2. A. T. : 165 m2. A. L. : 40 m2. 1er piso - 135 m2: Sala comedor. Mueble bar. 3 dormitorios. Dormitorio principal con walk-in closet y baño incorporado. Cocina cerrada. con comedor de diario. Baño de visita. Área de escritorio. Ropero de ropa blanca. 2do piso - 70 m2: Sala de estar Familiar. Terraza. Baño de visita. Lavandería. Cuarto y baño de servicio. Precio de Venta: usd 398, 000. Incluye: 02 estacionamientos paralelos y depósito de 1. 7 m2. Caza Inmobiliaria, tu propiedad en la mira.",https://img10.naventcdn.com/avisos/111/01/44/83/82/15/360x266/1492193136.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-oportunidad-penthouse-en-mirasidro-144838252.html,"S/. 1,000,001 - S/. 2,000,000",Más de 200 m²,2-3 baños,2-3 dorm.,"Vive en el corazón de Miraflores, en este espacioso departamento de 205 m². Disfruta de 3 dormitorios, incluido uno principal con walk-in closet y baño. Con ascensor directo, terraza, sala de estar, y 2 estacionamientos. Ideal para una vida moderna y cómoda cerca de San Isidro.",Compra,yes,departamento-miraflores-205m2,Espacioso Departamento en Miraflores,"Vive en un amplio departamento de 205 m² en Miraflores. Con 3 dormitorios, terraza, sala de estar, y 2 estacionamientos. Ideal para una vida cómoda cerca de San Isidro."
925000.0,250000.0,Malecón Rivera Norte,"San Bartolo, Lima",145 m²,3 dorm.,3 baños,,3 dorm.  3 baños ,"S/ 925,000 - USD 250,000","Ubicado en Malecón Rivera Norte, 6to piso de un moderno edificio de 12 departamentos. 2 departamentos por piso, todos con vista al mar. El edificio cuenta con ascensor a pasillo, estacionamiento en el primer piso y baño con ducha para enjuagarse luego de la playa. Tiene dos puertas de ingreso: una sobre Malecón Rivera Norte, con salida directa a la playa en primera fila y la otra sobre Malecón San Martín desde dondese ingresa a las áreas comunes del edificio, como la zona de parrillas, poltronas y piscina, que funciona como el rooftop del edificio con una vista impresionante al mar y a la playa. Ya en el departamento entramos al ambiente de sala- comedor con salida a una cómoda terraza con una vista preciosa a la playa. Tenemos la cocina americana con tablero de granito que funciona como desayunador. Dormitorio principal con closet y baño incorporado2 dormitorios secundarios con closet y baño compartido1 cuarto de servicio con baño completo. Lavandería- tendalSe vende amoblado y equipadoEl mantenimiento es de 600 soles aprox. Sin incluir aguaCochera doble en línea + 1 depósitoSe acepta mascota educadaDocumentación en regla",https://img10.naventcdn.com/avisos/111/01/44/45/37/28/360x266/1483565726.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-de-145-m-sup2--en-rivera-norte-144453864.html,"S/. 500,001 - S/. 1,000,000",101 - 150 m²,2-3 baños,2-3 dorm.,"Vive frente al mar en San Bartolo: moderno departamento de 145 m² con 3 dormitorios y 3 baños. Disfruta de una exclusiva terraza, cocina americana y acceso a áreas comunes con parrillas, piscina y vistas impresionantes. Incluye cochera doble y se vende amoblado. ¡Ideal para disfrutar la vida junto a la playa!",Compra,yes,departamento-frente-al-mar-san-bartolo,Moderno Departamento frente al Mar en San Bartolo,"Hermoso departamento de 145 m² en San Bartolo con 3 dormitorios, terrazas, cocina americana y más. Accede a áreas comunes con piscina y parrillas. Amoblado y con cochera doble incluida. ¡Vive la experiencia de vivir junto a la playa!"
650000.0,172400.0,Miraflores,"Miraflores, Lima",62 m²,2 dorm.,2 baños,1 estac.,2 dorm.  2 baños 1 estac.,"S/ 650,000 - USD 172,400","Exclusivo edificio de solo 9 pisos con departamento con Vista Exterior de 2 dormitorios. Entrega inmediata, no paga alcabala. **Lobby. *Sala y comedor amplia. *Cocina americana con reposteros altos y bajos. *La cocina viene con encimera, horno y campana extractora. *Dormitorio principal con baño incorporado y walking closet. *Segundo dormitorio con baño completo. *Area de lavanderia viene con therma de regalo. **Área Común: Piscina, bbq, Patio Central, Coworking, Terraza, sum Bar, Bike zone, Jardin Zen, Pet Zone. *Cochera precio adicional s/. 65, 000 soles. se vende en soles",https://img10.naventcdn.com/avisos/111/01/43/66/10/25/360x266/1489450672.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-2-dorm.-departamento-vendo-estreno-miraflores-no-paga-143661114.html,"S/. 500,001 - S/. 1,000,000",50 - 100 m²,2-3 baños,2-3 dorm.,"Descubre tu nuevo hogar en Miraflores: departamento con vista exterior, 2 dormitorios, 2 baños, y estacionamiento. Cocina equipada, lavandería con therma. Disfruta de increíbles áreas comunes: piscina, BBQ, coworking, jardín zen, y más. Entrega inmediata. No paga alcabala. ¡Vive el estilo exclusivo y moderno que mereces!",Compra,yes,departamento-miraflores-vista-exterior,Exclusivo Departamento en Miraflores,"Vive en un moderno departamento en Miraflores con vista exterior, 2 dormitorios, áreas comunes de lujo y entrega inmediata. ¡No paga alcabala!"
1668750.0,445000.0,Calle las Dalias al 200,"Miraflores, Lima",242 m²,2 dorm.,2 baños,2 estac.,2 dorm.  2 baños 2 estac.,"S/ 1,668,750 - USD 445,000","Moderno y espectacular dúplex Penthouse con terraza y balcón en venta, ubicado en una calle tranquila a espaldas del hotel Marriott y a solo pasos de Larcomar. Con 242. 43 m² distribuidos en dos niveles, este Penthouse ofrece acabados de primera calidad, excelente iluminación y una terraza con mucho potencial. En el primer nivel encontrarás: Una amplia sala-comedor con piso laminado y aire acondicionado, que se extiende hacia un balcón con vista externa. Cocina abierta y moderna cuenta con cuarto de despensa. Dormitorio principal con aire acondicionado, walk-in closet y baño incorporado con tina, doble lavamanos. Un dormitorio secundario con walk-in closet y un tercer dormitorio pequeño que puede ser utilizado como estudio. Un baño completo para los dormitorios secundarios y un baño de visita. En el segundo nivel, disfrutarás de: Una amplia sala de estar con mamparas de vidrio que dan acceso a una espectacular terraza con vista panorámica a la ciudad, perfecta para reuniones y momentos de relax. Área de lavandería y cuarto y baño de servicio. Este dúplex también incluye una cochera doble y un depósito en sótano. La tranquilidad de la zona y su cercanía a Larcomar hacen de este inmueble una joya en Miraflores. Piso 7: ao: 126. 46m²Piso 8: ao: 115. 97 m² / ac: 36. 44m² / al: 79. 53m² ¡Contáctanos y agenda una visita para conocer este increíble Penthouse en una de las mejores ubicaciones de Lima! Mi3425",https://img10.naventcdn.com/avisos/111/01/44/62/44/33/360x266/1494064512.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-duplex-penthouse-c-terraza-venta-ca.-las-dalias-144624442.html,"S/. 1,000,001 - S/. 2,000,000",Más de 200 m²,2-3 baños,2-3 dorm.,"Descubre el lujo y la sofisticación en este moderno dúplex Penthouse en Miraflores. Con 242 m², 2 dormitorios, 2 baños, terraza panorámica, y aire acondicionado. A pasos de Larcomar, en una calle tranquila. Cochera doble, depósito y acabados de calidad. Agenda tu visita y vive la exclusividad.",Compra,yes,duplex-penthouse-miraflores-lujo,Lujoso Dúplex Penthouse en Miraflores,"Vive el lujo en este dúplex Penthouse de 242 m² con 2 dormitorios, terraza panorámica, y cochera doble en Miraflores. Ubicado cerca de Larcomar, en una calle tranquila, con acabados de calidad. Agenda tu visita."
1178100.0,315000.0,Monterrico - Duplex Frente a Parque a Pasos de la UPC y Esan,"Monterrico, Santiago de Surco",270 m²,3 dorm.,2 baños,2 estac.,3 dorm.  2 baños 2 estac.,"S/ 1,178,100 - USD 315,000","Amplio Dúplex de 270 m2 en excelente ubicación, frente a parque privado, cerca al C. C El Polo, upc de monterrico, esan, colegios, bancos, restaurantes y distintos comercios. A un paso de Chacarilla y con salida rápida a San Borja y La Molina. El departamento cuenta con la siguiente distribución: primer nivel: - Sala comedor con terraza - Cocina amplia con espacio para comedor de diario - Baño de visita - Habitación principal con baño incorporado- 2 Habitaciones secundarias- Baño completo compartido - Sala de estar con clóset segundo nivel: - Sala de estar con zona de bar - Amplia Terraza con parrilla - Baño de visita - Oficina de gran tamaño / Posible 4to dormitorio - Lavandería espaciosa - Depósito - Cuarto y baño de servicio El Departamento incluye 2 cocheras paralelas en semisótano y 1 depósito grande",https://img10.naventcdn.com/avisos/111/01/44/37/88/40/360x266/1481826954.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-bello-duplex-de-270-m-sup2--3-dorm-en-144378851.html,"S/. 1,000,001 - S/. 2,000,000",Más de 200 m²,2-3 baños,2-3 dorm.,"Descubre este amplio dúplex de 270 m² en Monterrico, frente a parque privado. Disfruta de 3 dormitorios, 2 baños y una terraza con parrilla. A solo pasos de universidades, centros comerciales y con acceso rápido a San Borja y La Molina. Incluye 2 estacionamientos y depósito. ¡Una oportunidad incomparable!",Compra,yes,duplex-monterrico-frente-parque,Amplio Dúplex en Monterrico Frente a Parque,"Descubre este espacioso dúplex de 270 m² en Monterrico. Con 3 dormitorios, terraza con parrilla y 2 baños. A pasos de universidades y centros comerciales. Incluye 2 estacionamientos y depósito. ¡No te lo pierdas!"
1515150.0,409500.0,Av. El Golf Los Incas 11xx,"Club Golf Los Incas, Santiago de Surco",397 m²,4 dorm.,5 baños,2 estac.,4 dorm.  5 baños 2 estac.,"S/ 1,515,150 - USD 409,500","Flat ubicado en el primer piso. Al ingreso hay una pequeña sala de estar con acceso al baño de visitas y al lado encontramos la sala comedor con salida a una terraza con jardín. Este ambiente cuenta con amplias ventanas de techo a piso brindando mayor iluminación. La cocina es cerrada cuenta con reposteros altos y bajos, doble lavabo, cocina y campana, con espacio para comedor diario. Además, tiene acceso al área de lavandería, cuarto y baño de servicio. En este piso encontramos 4 dormitorios; el dormitorio principal cuenta con amplio walking closet, baño con ducha y tina y tiene salida a la terraza, 1 de los dormitorios secundario cuentan con closets de pared y baño incorporado; el tercer dormitorio cuenta con baño con tina; y el cuarto dormitorio es un pequeño ambiente. En la zona de los dormitorios hay un hall bastante amplio que puede funcionar como sala de estar o una zona de coworking y un ambiente más que podría funcionar como un quinto dormitorio. Estacionamiento doble línea con depósito con puerta. Muy cerca de: Universidad de Lima, Universidad San Ignacio de Loyola, Universidad Agraria, Colegio Recoleta, Colegio Roosvelt, Jockey Club, Jockey Plaza, Centro Comercial Camacho, Av. La Fontana, Av. Raul Ferrero, Av. Javier Prado, Av. El Polo y Av. Javier Prado.",https://img10.naventcdn.com/avisos/111/01/44/49/84/92/360x266/1484659677.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-frente-al-club-golf-los-incas-144498506.html,"S/. 1,000,001 - S/. 2,000,000",Más de 200 m²,4-5 baños,4-5 dorm.,"Descubre este exclusivo flat en Club Golf Los Incas, Santiago de Surco. Con 397 m², ofrece 4 dormitorios, 5 baños, cocina cerrada, sala comedor y terraza con jardín. Además, cuenta con 2 estacionamientos, área de lavandería y un hall adaptable para coworking. Ubicación privilegiada cerca de universidades y centros comerciales.",Compra,yes,flat-exclusivo-club-golf-los-incas,"Exquisito Flat en Club Golf Los Incas, Surco","Descubre un espacioso flat de 397 m² en Club Golf Los Incas, Surco. Con 4 dormitorios, 5 baños y una terraza con jardín, este inmueble es ideal. Incluye 2 estacionamientos y área de coworking. Ubicación privilegiada cerca de universidades y centros comerciales."
388500.0,108000.0,Jr. Manuel villavicencio,"Capacyupanqui, Lince",45 m²,1 dorm.,,,1 dorm.  ,"S/ 388,500 - USD 108,000","Departamento de 45 metros con iluminación natural muy bien mantenido, cocina abierta, 2do piso, 1 dormitorio, 1 baño, sin cochera, interior con balcón, frente a parque, limite de San Isidro y Lince, 5 años de antigüedad, excelentes áreas comunes en el rooftop con piscina, área de parrillas y gimnasio. Guardiania las 24 horas. Edificio nuevo muy bien mantenido. Citas fáciles, vale la pena visitarlo",https://img10.naventcdn.com/avisos/111/01/44/20/03/25/360x266/1477502212.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-loft-con-balcon-en-venta-san-isidro-limite-144200354.html,"Menos de S/. 500,000",Menos de 50 m²,,1 dorm.,"Descubre este moderno departamento de 45m² en Capacyupanqui, Lince. Ubicado en el 2do piso, ofrece cocina abierta, un dormitorio y balcón con vista al parque. Disfruta de áreas comunes con piscina, parrilla y gimnasio. Seguridad 24/7. Ideal para vivir cerca de San Isidro. ¡Agenda tu visita hoy!",Compra,yes,departamento-moderno-lince,Moderno Departamento en Lince con Vista al Parque,"Descubre este departamento de 45m² en Capacyupanqui, Lince. Con cocina abierta, un dormitorio y balcón, disfruta de áreas comunes como piscina y gimnasio. Seguridad 24/7, cerca de San Isidro."
806250.0,215000.0,Alfredo Leon 130,"Miraflores, Lima",100 m²,2 dorm.,,,2 dorm.  ,"S/ 806,250 - USD 215,000","Nuestro proyecto ""León"" está ubicado a poca distancia del segundo óvalo de Pardo y cerca al Malecón Cisneros. Consta de 20 departamentos distribuidos en 12 pisos. 2 flats con terrazas en segundo piso. 16 flats desde el piso 3 al piso 10. 2 dúplex en el piso 11 y 12. Todos con vista exterior. Ascensor directo. 24 estacionamientos en sótanos. Financia Banco de Crédito del Perú (bcp). Con los precios más bajos de la zona y manteniendo la calidad de siempre!",https://img10.naventcdn.com/avisos/111/01/44/47/66/36/720x532/1487000366.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememefin--leon-en-miraflores-144498190.html,"S/. 500,001 - S/. 1,000,000",50 - 100 m²,,2-3 dorm.,"Descubre el exclusivo proyecto ""León"" en Miraflores: modernidad, comodidad y ubicación ideal. Disfruta de 2 dormitorios con vistas exteriores, ascensor directo, y fácil acceso a las áreas más emblemáticas de la ciudad. Calidad insuperable con financiamiento del Banco de Crédito del Perú. ¡Hazlo tuyo ahora!",Compra,yes,proyecto-leon-miraflores,"Vive en León, Miraflores","Descubre el proyecto ""León"" en Miraflores, con 2 dormitorios, vistas exteriores y ascensor directo. Calidad y ubicación ideal respaldadas por el Banco de Crédito del Perú. ¡Aprovecha esta oportunidad!"
479000.0,,Av El Ejercito 741,"Miraflores, Lima",60 m²,1 dorm.,,,1 dorm.  ,"S/ 479,000","Edificio de 124 departamentos. Edificio con Coworking en el 1er piso con zona de cafetería, cabinas privadas, y sala de reuniones. Encuentra el balance perfecto entre emprender, trabajar y vivir. Founder es un es un edificio innovador y útil para todo aquel que quiere convertirse en el protagonista de su mejor historia. Con departamentos prácticos y espacios perfectos para vivir, desarrollarse, trabajar cómodo y eficientemente en Miraflores.",https://img10.naventcdn.com/avisos/111/00/66/22/90/66/720x532/366596353.jpg?rapc=bXZhX2ltYWdl?isFirstImage=true,https://www.adondevivir.com/propiedades/proyecto/ememvein-founder-142545498.html,"Menos de S/. 500,000",50 - 100 m²,,1 dorm.,"Descubre un innovador departamento en Miraflores: 60 m², 1 dormitorio, coworking con cafetería, cabinas privadas y sala de reuniones. Ideal para quienes buscan un estilo de vida activo y moderno en un entorno dinámico que fusiona emprendimiento y confort. ¡Vive y trabaja eficientemente en el corazón de Lima!",Compra,yes,departamento-innovador-miraflores,Innovador Departamento en Miraflores,"Vive y trabaja en un departamento de 60 m² en Miraflores, con 1 dormitorio, coworking, cafetería y más. Ideal para un estilo de vida moderno en Lima."
